DeviceTag: Movella DOT,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-12-02 15:55:47.554,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
2488974,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0004,0.1675,0.0707,0.0206,10.0472,-0.0336,0.0166,-0.0108,-0.0525,1.1787,0.5339,1.0000,0.0005,-0.0043,-0.0003,0.0518,-0.4880,-0.0376,0
2489141,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0001,0.1674,0.0697,0.0058,10.0465,-0.0334,0.0158,-0.0117,-0.0503,1.1787,0.5320,1.0000,0.0005,-0.0043,-0.0003,0.0518,-0.4878,-0.0384,0
2489308,1.0000,-0.0003,0.0001,-0.0001,0.0013,-0.0002,0.1678,0.0747,-0.0134,10.0695,-0.0354,0.0179,-0.0098,-0.0481,1.1802,0.5393,1.0000,0.0004,-0.0042,-0.0003,0.0500,-0.4857,-0.0373,0
2489474,1.0000,-0.0003,0.0001,-0.0001,0.0013,-0.0001,0.1678,0.0783,-0.0066,10.0684,-0.0347,0.0177,-0.0105,-0.0527,1.1821,0.5310,1.0000,0.0004,-0.0042,-0.0003,0.0488,-0.4838,-0.0367,0
2489641,1.0000,-0.0003,0.0001,-0.0001,0.0010,0.0000,0.1681,0.0565,-0.0020,10.0846,-0.0328,0.0159,-0.0113,-0.0510,1.1777,0.5374,1.0000,0.0004,-0.0042,-0.0003,0.0493,-0.4836,-0.0372,0
2489808,1.0000,-0.0003,0.0001,-0.0001,0.0010,0.0003,0.1675,0.0600,0.0168,10.0495,-0.0343,0.0165,-0.0110,-0.0522,1.1807,0.5344,1.0000,0.0004,-0.0042,-0.0003,0.0485,-0.4829,-0.0374,0
2489974,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0004,0.1681,0.0626,0.0220,10.0834,-0.0341,0.0153,-0.0109,-0.0500,1.1787,0.5364,1.0000,0.0004,-0.0042,-0.0003,0.0478,-0.4833,-0.0374,0
2490141,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0001,0.1680,0.0643,0.0045,10.0794,-0.0345,0.0154,-0.0100,-0.0508,1.1797,0.5334,1.0000,0.0004,-0.0042,-0.0003,0.0468,-0.4836,-0.0364,0
2490308,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0001,0.1680,0.0837,0.0044,10.0791,-0.0339,0.0140,-0.0104,-0.0493,1.1802,0.5330,1.0000,0.0004,-0.0042,-0.0003,0.0463,-0.4852,-0.0358,0
2490474,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0002,0.1678,0.0826,0.0110,10.0706,-0.0333,0.0144,-0.0107,-0.0503,1.1816,0.5344,1.0000,0.0004,-0.0042,-0.0003,0.0464,-0.4864,-0.0354,0
2490641,1.0000,-0.0003,0.0001,-0.0001,0.0016,0.0004,0.1673,0.0939,0.0198,10.0401,-0.0343,0.0148,-0.0109,-0.0520,1.1772,0.5369,1.0000,0.0004,-0.0043,-0.0003,0.0456,-0.4873,-0.0353,0
2490808,1.0000,-0.0003,0.0001,-0.0001,0.0016,0.0006,0.1675,0.0942,0.0306,10.0505,-0.0344,0.0153,-0.0104,-0.0532,1.1768,0.5315,1.0000,0.0004,-0.0043,-0.0003,0.0446,-0.4877,-0.0348,0
2490974,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0002,0.1673,0.0747,0.0115,10.0403,-0.0331,0.0146,-0.0106,-0.0493,1.1797,0.5344,1.0000,0.0004,-0.0043,-0.0003,0.0449,-0.4888,-0.0346,0
2491141,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0002,0.1679,0.0754,0.0095,10.0718,-0.0339,0.0170,-0.0112,-0.0530,1.1797,0.5369,1.0000,0.0004,-0.0043,-0.0003,0.0445,-0.4875,-0.0347,0
2491308,1.0000,-0.0003,0.0001,-0.0001,0.0015,-0.0001,0.1677,0.0865,-0.0067,10.0645,-0.0338,0.0175,-0.0103,-0.0510,1.1787,0.5378,1.0000,0.0004,-0.0042,-0.0003,0.0441,-0.4858,-0.0343,0
2491474,1.0000,-0.0003,0.0001,-0.0001,0.0015,0.0000,0.1671,0.0861,-0.0025,10.0255,-0.0348,0.0167,-0.0115,-0.0515,1.1802,0.5354,1.0000,0.0004,-0.0042,-0.0003,0.0428,-0.4848,-0.0348,0
2491641,1.0000,-0.0003,0.0001,-0.0001,0.0013,-0.0001,0.1674,0.0770,-0.0081,10.0421,-0.0332,0.0163,-0.0112,-0.0537,1.1826,0.5334,1.0000,0.0004,-0.0042,-0.0003,0.0430,-0.4842,-0.0351,0
2491808,1.0000,-0.0003,0.0001,-0.0001,0.0010,0.0004,0.1675,0.0575,0.0217,10.0491,-0.0326,0.0165,-0.0112,-0.0505,1.1802,0.5354,1.0000,0.0004,-0.0042,-0.0003,0.0438,-0.4835,-0.0354,0
2491974,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0000,0.1675,0.0679,-0.0008,10.0503,-0.0327,0.0165,-0.0096,-0.0527,1.1792,0.5325,1.0000,0.0004,-0.0042,-0.0003,0.0445,-0.4828,-0.0341,0
2492141,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0003,0.1681,0.0705,0.0142,10.0836,-0.0337,0.0173,-0.0102,-0.0469,1.1802,0.5325,1.0000,0.0004,-0.0042,-0.0003,0.0442,-0.4812,-0.0335,0
2492308,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0003,0.1672,0.0821,0.0168,10.0339,-0.0322,0.0175,-0.0121,-0.0496,1.1807,0.5393,1.0000,0.0004,-0.0042,-0.0003,0.0454,-0.4795,-0.0344,0
2492474,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0004,0.1674,0.0782,0.0202,10.0424,-0.0334,0.0156,-0.0110,-0.0510,1.1782,0.5359,1.0000,0.0004,-0.0042,-0.0003,0.0454,-0.4796,-0.0343,0
2492641,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0002,0.1676,0.0689,0.0074,10.0538,-0.0335,0.0147,-0.0108,-0.0500,1.1777,0.5359,1.0000,0.0004,-0.0042,-0.0003,0.0453,-0.4806,-0.0342,0
2492808,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0003,0.1680,0.0629,0.0173,10.0806,-0.0346,0.0152,-0.0101,-0.0483,1.1772,0.5334,1.0000,0.0004,-0.0042,-0.0003,0.0442,-0.4811,-0.0333,0
2492974,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0004,0.1673,0.0657,0.0187,10.0371,-0.0325,0.0143,-0.0125,-0.0513,1.1807,0.5334,1.0000,0.0004,-0.0042,-0.0003,0.0451,-0.4824,-0.0347,0
2493141,1.0000,-0.0003,0.0001,-0.0001,0.0015,-0.0001,0.1681,0.0889,-0.0081,10.0860,-0.0342,0.0150,-0.0116,-0.0530,1.1777,0.5359,1.0000,0.0004,-0.0042,-0.0003,0.0443,-0.4830,-0.0353,0
2493308,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0002,0.1675,0.0791,0.0064,10.0509,-0.0353,0.0156,-0.0110,-0.0518,1.1826,0.5344,1.0000,0.0004,-0.0042,-0.0003,0.0424,-0.4831,-0.0355,0
2493474,1.0000,-0.0003,0.0001,-0.0001,0.0015,0.0003,0.1675,0.0911,0.0160,10.0510,-0.0338,0.0150,-0.0108,-0.0500,1.1807,0.5364,1.0000,0.0004,-0.0042,-0.0003,0.0421,-0.4838,-0.0355,0
2493641,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0003,0.1678,0.0793,0.0172,10.0656,-0.0346,0.0152,-0.0113,-0.0491,1.1768,0.5349,1.0000,0.0004,-0.0042,-0.0003,0.0410,-0.4843,-0.0358,0
2493808,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0003,0.1680,0.0802,0.0165,10.0822,-0.0335,0.0155,-0.0111,-0.0503,1.1792,0.5339,1.0000,0.0004,-0.0042,-0.0003,0.0409,-0.4845,-0.0358,0
2493974,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0003,0.1676,0.0697,0.0125,10.0546,-0.0344,0.0155,-0.0119,-0.0505,1.1787,0.5364,1.0000,0.0003,-0.0042,-0.0003,0.0399,-0.4847,-0.0366,0
2494141,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0000,0.1680,0.0728,-0.0025,10.0814,-0.0326,0.0167,-0.0112,-0.0525,1.1782,0.5369,1.0000,0.0004,-0.0042,-0.0003,0.0407,-0.4838,-0.0368,0
2494308,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0002,0.1677,0.0710,0.0099,10.0612,-0.0332,0.0156,-0.0113,-0.0540,1.1797,0.5383,1.0000,0.0004,-0.0042,-0.0003,0.0410,-0.4839,-0.0371,0
2494474,1.0000,-0.0003,0.0001,-0.0001,0.0013,-0.0001,0.1675,0.0758,-0.0096,10.0499,-0.0338,0.0166,-0.0116,-0.0527,1.1797,0.5315,1.0000,0.0004,-0.0042,-0.0003,0.0406,-0.4831,-0.0381,0
2494641,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0001,0.1675,0.0704,0.0016,10.0473,-0.0334,0.0156,-0.0106,-0.0508,1.1792,0.5339,1.0000,0.0004,-0.0042,-0.0003,0.0406,-0.4832,-0.0378,0
2494808,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0001,0.1676,0.0737,0.0051,10.0579,-0.0335,0.0167,-0.0114,-0.0527,1.1821,0.5310,1.0000,0.0004,-0.0042,-0.0003,0.0405,-0.4822,-0.0382,0
2494974,1.0000,-0.0003,0.0001,-0.0001,0.0015,0.0002,0.1680,0.0880,0.0073,10.0802,-0.0337,0.0175,-0.0118,-0.0510,1.1802,0.5359,1.0000,0.0003,-0.0042,-0.0003,0.0403,-0.4805,-0.0391,0
2495141,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0001,0.1673,0.0722,0.0011,10.0395,-0.0329,0.0168,-0.0101,-0.0500,1.1787,0.5378,1.0000,0.0004,-0.0042,-0.0003,0.0407,-0.4795,-0.0383,0
2495308,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0002,0.1677,0.0623,0.0121,10.0643,-0.0333,0.0157,-0.0116,-0.0493,1.1821,0.5330,1.0000,0.0004,-0.0042,-0.0003,0.0408,-0.4795,-0.0388,0
2495474,1.0000,-0.0003,0.0001,-0.0001,0.0010,0.0001,0.1677,0.0610,0.0033,10.0626,-0.0341,0.0169,-0.0113,-0.0500,1.1807,0.5354,1.0000,0.0003,-0.0042,-0.0003,0.0402,-0.4783,-0.0390,0
2495641,1.0000,-0.0003,0.0001,-0.0001,0.0010,0.0000,0.1675,0.0573,-0.0009,10.0513,-0.0341,0.0152,-0.0098,-0.0520,1.1768,0.5344,1.0000,0.0003,-0.0042,-0.0003,0.0395,-0.4787,-0.0379,0
2495808,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0002,0.1679,0.0631,0.0079,10.0728,-0.0352,0.0151,-0.0117,-0.0515,1.1763,0.5344,1.0000,0.0003,-0.0042,-0.0003,0.0378,-0.4793,-0.0386,0
2495974,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0002,0.1676,0.0733,0.0074,10.0549,-0.0352,0.0146,-0.0116,-0.0496,1.1768,0.5339,1.0000,0.0003,-0.0042,-0.0003,0.0362,-0.4803,-0.0393,0
2496141,1.0000,-0.0003,0.0001,-0.0001,0.0010,0.0002,0.1677,0.0614,0.0068,10.0592,-0.0335,0.0141,-0.0102,-0.0525,1.1787,0.5354,1.0000,0.0003,-0.0042,-0.0003,0.0361,-0.4819,-0.0385,0
2496308,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0002,0.1676,0.0778,0.0066,10.0558,-0.0337,0.0144,-0.0112,-0.0520,1.1792,0.5383,1.0000,0.0003,-0.0042,-0.0003,0.0358,-0.4831,-0.0389,0
2496474,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0002,0.1675,0.0802,0.0088,10.0513,-0.0343,0.0137,-0.0104,-0.0522,1.1807,0.5344,1.0000,0.0003,-0.0042,-0.0003,0.0350,-0.4850,-0.0385,0
2496641,1.0000,-0.0003,0.0001,-0.0001,0.0015,0.0004,0.1679,0.0864,0.0182,10.0712,-0.0344,0.0150,-0.0110,-0.0515,1.1787,0.5359,1.0000,0.0003,-0.0042,-0.0003,0.0340,-0.4857,-0.0387,0
2496808,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0001,0.1676,0.0773,0.0051,10.0581,-0.0339,0.0147,-0.0105,-0.0542,1.1802,0.5339,1.0000,0.0003,-0.0042,-0.0003,0.0335,-0.4867,-0.0383,0
2496974,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0002,0.1674,0.0783,0.0095,10.0435,-0.0332,0.0153,-0.0126,-0.0525,1.1772,0.5334,1.0000,0.0003,-0.0043,-0.0003,0.0337,-0.4870,-0.0402,0
2497141,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0002,0.1673,0.0856,0.0070,10.0381,-0.0325,0.0155,-0.0115,-0.0483,1.1787,0.5320,1.0000,0.0003,-0.0043,-0.0004,0.0346,-0.4872,-0.0408,0
2497308,1.0000,-0.0003,0.0001,-0.0001,0.0015,0.0000,0.1674,0.0884,-0.0012,10.0458,-0.0333,0.0168,-0.0108,-0.0508,1.1821,0.5334,1.0000,0.0003,-0.0042,-0.0004,0.0347,-0.4862,-0.0405,0
2497474,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0001,0.1681,0.0799,0.0061,10.0853,-0.0335,0.0172,-0.0111,-0.0491,1.1807,0.5354,1.0000,0.0003,-0.0042,-0.0004,0.0346,-0.4847,-0.0406,0
2497641,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0001,0.1677,0.0769,0.0042,10.0613,-0.0337,0.0179,-0.0108,-0.0549,1.1782,0.5354,1.0000,0.0003,-0.0042,-0.0004,0.0344,-0.4826,-0.0403,0
2497808,1.0000,-0.0003,0.0001,-0.0001,0.0013,-0.0001,0.1674,0.0784,-0.0065,10.0427,-0.0337,0.0167,-0.0113,-0.0508,1.1797,0.5344,1.0000,0.0003,-0.0042,-0.0004,0.0341,-0.4817,-0.0409,0
2497974,1.0000,-0.0003,0.0001,-0.0001,0.0010,0.0002,0.1677,0.0576,0.0116,10.0609,-0.0341,0.0177,-0.0125,-0.0540,1.1763,0.5354,1.0000,0.0003,-0.0042,-0.0004,0.0334,-0.4797,-0.0424,0
2498141,1.0000,-0.0003,0.0001,-0.0001,0.0010,-0.0001,0.1678,0.0566,-0.0075,10.0674,-0.0329,0.0165,-0.0111,-0.0520,1.1797,0.5378,1.0000,0.0003,-0.0042,-0.0004,0.0338,-0.4789,-0.0427,0
2498308,1.0000,-0.0003,0.0001,-0.0001,0.0011,-0.0001,0.1673,0.0656,-0.0069,10.0380,-0.0339,0.0166,-0.0114,-0.0493,1.1812,0.5344,1.0000,0.0003,-0.0042,-0.0004,0.0334,-0.4781,-0.0432,0
2498474,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0003,0.1676,0.0766,0.0125,10.0562,-0.0334,0.0145,-0.0110,-0.0476,1.1792,0.5354,1.0000,0.0003,-0.0042,-0.0004,0.0334,-0.4792,-0.0432,0
2498641,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0001,0.1675,0.0801,0.0059,10.0499,-0.0331,0.0137,-0.0119,-0.0540,1.1777,0.5339,1.0000,0.0003,-0.0042,-0.0004,0.0336,-0.4811,-0.0436,0
2498808,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0002,0.1678,0.0721,0.0082,10.0684,-0.0336,0.0150,-0.0110,-0.0510,1.1807,0.5354,1.0000,0.0003,-0.0042,-0.0004,0.0335,-0.4818,-0.0438,0
2498974,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0002,0.1679,0.0764,0.0088,10.0754,-0.0356,0.0137,-0.0125,-0.0515,1.1826,0.5398,1.0000,0.0003,-0.0042,-0.0004,0.0315,-0.4837,-0.0453,0
2499141,1.0000,-0.0003,0.0001,-0.0001,0.0012,-0.0002,0.1679,0.0737,-0.0134,10.0747,-0.0349,0.0127,-0.0108,-0.0505,1.1772,0.5354,1.0000,0.0003,-0.0042,-0.0004,0.0300,-0.4866,-0.0452,0
2499308,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0001,0.1678,0.0643,0.0007,10.0698,-0.0353,0.0127,-0.0114,-0.0520,1.1763,0.5344,1.0000,0.0002,-0.0043,-0.0004,0.0282,-0.4895,-0.0456,0
2499475,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0002,0.1675,0.0758,0.0085,10.0481,-0.0356,0.0131,-0.0117,-0.0544,1.1807,0.5349,1.0000,0.0002,-0.0043,-0.0004,0.0262,-0.4920,-0.0464,0
2499641,1.0000,-0.0003,0.0001,-0.0001,0.0020,0.0003,0.1678,0.1183,0.0154,10.0696,-0.0347,0.0141,-0.0110,-0.0505,1.1792,0.5354,1.0000,0.0002,-0.0043,-0.0004,0.0250,-0.4935,-0.0467,0
2499808,1.0000,-0.0003,0.0001,-0.0001,0.0018,0.0004,0.1676,0.1082,0.0226,10.0535,-0.0334,0.0146,-0.0124,-0.0486,1.1772,0.5349,1.0000,0.0002,-0.0043,-0.0004,0.0250,-0.4946,-0.0480,0
2499975,1.0000,-0.0003,0.0001,-0.0001,0.0015,0.0002,0.1674,0.0887,0.0087,10.0423,-0.0334,0.0158,-0.0113,-0.0496,1.1797,0.5354,1.0000,0.0002,-0.0043,-0.0004,0.0250,-0.4945,-0.0481,0
2500141,1.0000,-0.0003,0.0001,-0.0001,0.0016,0.0000,0.1672,0.0920,-0.0010,10.0310,-0.0325,0.0161,-0.0102,-0.0569,1.1780,0.5349,1.0000,0.0002,-0.0043,-0.0004,0.0258,-0.4941,-0.0473,0
2500308,1.0000,-0.0003,0.0002,-0.0001,0.0014,0.0003,0.1677,0.0850,0.0173,10.0603,-0.0336,0.0182,-0.0084,-0.0486,1.1797,0.5359,1.0000,0.0002,-0.0043,-0.0004,0.0256,-0.4918,-0.0452,0
2500475,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0002,0.1678,0.0760,0.0121,10.0684,-0.0337,0.0176,-0.0109,-0.0515,1.1782,0.5364,1.0000,0.0002,-0.0043,-0.0004,0.0254,-0.4899,-0.0448,0
2500641,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0004,0.1677,0.0658,0.0206,10.0606,-0.0345,0.0167,-0.0115,-0.0505,1.1797,0.5359,1.0000,0.0002,-0.0043,-0.0004,0.0244,-0.4890,-0.0454,0
2500808,1.0000,-0.0003,0.0001,-0.0001,0.0015,0.0002,0.1680,0.0884,0.0109,10.0775,-0.0336,0.0172,-0.0104,-0.0554,1.1812,0.5374,1.0000,0.0002,-0.0043,-0.0004,0.0242,-0.4875,-0.0449,0
2500975,1.0000,-0.0003,0.0001,-0.0001,0.0009,0.0000,0.1675,0.0506,-0.0025,10.0512,-0.0330,0.0168,-0.0101,-0.0457,1.1768,0.5364,1.0000,0.0002,-0.0042,-0.0004,0.0246,-0.4865,-0.0445,0
2501141,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0002,0.1675,0.0651,0.0102,10.0503,-0.0334,0.0162,-0.0115,-0.0508,1.1797,0.5339,1.0000,0.0002,-0.0042,-0.0004,0.0247,-0.4860,-0.0447,0
2501308,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0001,0.1674,0.0643,0.0004,10.0462,-0.0338,0.0178,-0.0112,-0.0496,1.1787,0.5364,1.0000,0.0002,-0.0042,-0.0004,0.0243,-0.4840,-0.0449,0
2501475,1.0000,-0.0003,0.0001,-0.0001,0.0010,0.0003,0.1677,0.0585,0.0157,10.0640,-0.0336,0.0157,-0.0102,-0.0522,1.1792,0.5325,1.0000,0.0002,-0.0042,-0.0004,0.0241,-0.4840,-0.0441,0
2501641,1.0000,-0.0003,0.0001,-0.0001,0.0009,0.0003,0.1677,0.0530,0.0136,10.0638,-0.0343,0.0140,-0.0115,-0.0488,1.1787,0.5330,1.0000,0.0002,-0.0042,-0.0004,0.0232,-0.4856,-0.0447,0
2501808,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0003,0.1675,0.0721,0.0169,10.0486,-0.0338,0.0137,-0.0113,-0.0520,1.1807,0.5349,1.0000,0.0002,-0.0043,-0.0004,0.0229,-0.4876,-0.0448,0
2501975,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0004,0.1677,0.0716,0.0236,10.0591,-0.0344,0.0141,-0.0112,-0.0510,1.1792,0.5369,1.0000,0.0002,-0.0043,-0.0004,0.0219,-0.4891,-0.0451,0
2502141,1.0000,-0.0003,0.0001,-0.0001,0.0015,0.0003,0.1677,0.0876,0.0156,10.0620,-0.0340,0.0138,-0.0113,-0.0505,1.1812,0.5354,1.0000,0.0002,-0.0043,-0.0004,0.0214,-0.4909,-0.0455,0
2502308,1.0000,-0.0003,0.0001,-0.0001,0.0016,0.0001,0.1675,0.0932,0.0039,10.0512,-0.0342,0.0142,-0.0113,-0.0508,1.1777,0.5320,1.0000,0.0002,-0.0043,-0.0004,0.0206,-0.4923,-0.0457,0
2502475,1.0000,-0.0003,0.0001,-0.0001,0.0016,0.0003,0.1674,0.0948,0.0137,10.0417,-0.0336,0.0161,-0.0108,-0.0535,1.1792,0.5359,1.0000,0.0002,-0.0043,-0.0004,0.0205,-0.4920,-0.0456,0
2502641,1.0000,-0.0003,0.0001,-0.0001,0.0016,0.0001,0.1674,0.0934,0.0054,10.0418,-0.0331,0.0146,-0.0105,-0.0471,1.1812,0.5447,1.0000,0.0002,-0.0043,-0.0004,0.0208,-0.4930,-0.0454,0
2502808,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0001,0.1677,0.0809,0.0042,10.0596,-0.0326,0.0159,-0.0114,-0.0500,1.1807,0.5413,1.0000,0.0002,-0.0043,-0.0004,0.0215,-0.4928,-0.0458,0
2502975,1.0000,-0.0003,0.0002,-0.0001,0.0013,-0.0001,0.1676,0.0771,-0.0098,10.0584,-0.0330,0.0182,-0.0115,-0.0525,1.1812,0.5364,0.9989,-0.0000,-0.0043,-0.0463,0.0219,-0.4905,-5.3042,0
2503141,1.0000,-0.0003,0.0002,-0.0001,0.0011,0.0000,0.1678,0.0664,-0.0012,10.0683,-0.0327,0.0182,-0.0101,-0.0498,1.1802,0.5320,0.9989,0.0000,-0.0043,-0.0463,0.0227,-0.4881,-5.3035,0
2503308
2503475
